Datetime,Percepation (mm),Temperatur (C),Observed discharge (m3/s),Simulated discharge (m3/s)
2014-02-01 00:00:00,0.02,-8.39,7.02,6.639339698127183
2014-02-02 00:00:00,0.02,-5.68,6.85,7.175576418907718
2014-02-03 00:00:00,0.03,0.02,6.49,6.592007704812598
2014-02-04 00:00:00,0.0,-1.47,6.3,11.817233920110812
2014-02-05 00:00:00,0.01,-2.03,6.24,11.205116445311658
2014-02-06 00:00:00,0.0,-4.49,6.57,10.843742526292854
2014-02-07 00:00:00,0.04,-3.14,6.47,9.567717480409637
2014-02-08 00:00:00,0.22,-1.45,6.51,9.615575151567718
2014-02-09 00:00:00,0.01,-1.99,6.32,8.582746118336143
2014-02-10 00:00:00,0.01,0.13,6.26,8.711983235243904
2014-02-11 00:00:00,0.0,-0.27,5.68,9.993680963535354
2014-02-12 00:00:00,0.02,-2.55,5.28,12.78626201432647
2014-02-13 00:00:00,0.02,-2.47,5.17,11.095062959035156
2014-02-14 00:00:00,0.0,-1.65,4.8,10.765467374916932
2014-02-15 00:00:00,0.01,-0.52,4.61,9.749204784949153
2014-02-16 00:00:00,0.01,-1.09,4.41,10.087824129532374
2014-02-17 00:00:00,0.14,-2.38,4.19,8.888927191689671
2014-02-18 00:00:00,0.48,-3.83,3.87,8.960599933185037
2014-02-19 00:00:00,0.24,-6.08,3.54,7.971464211750929
2014-02-20 00:00:00,0.0,-7.9,3.71,8.204887312021041
2014-02-21 00:00:00,0.27,-6.06,3.69,7.358268834688348
2014-02-22 00:00:00,0.01,-3.24,3.66,7.69804778340332
2014-02-23 00:00:00,0.0,-0.6,3.65,6.94180332698054
2014-02-24 00:00:00,0.03,3.48,3.65,10.271608707506212
2014-02-25 00:00:00,0.28,3.54,3.83,39.576720839680355
2014-02-26 00:00:00,0.0,1.92,3.98,61.61626161076804
2014-02-27 00:00:00,0.02,0.42,3.82,60.76319432309832
2014-02-28 00:00:00,0.0,0.59,3.68,52.443433769299745
2014-03-01 00:00:00,0.0,0.6,3.62,47.395254107017735
2014-03-02 00:00:00,0.0,-1.22,3.55,43.732370260607276
2014-03-03 00:00:00,0.0,-1.44,3.5,36.27252247370287
2014-03-04 00:00:00,0.0,0.14,3.44,31.124340865066973
2014-03-05 00:00:00,0.0,-0.28,3.33,28.253395422467865
2014-03-06 00:00:00,0.19,1.64,3.28,26.053595251405365
2014-03-07 00:00:00,0.49,2.56,3.23,31.369909795238357
2014-03-08 00:00:00,3.07,0.63,3.82,49.397372084043496
2014-03-09 00:00:00,0.97,0.64,4.47,45.21658074765209
2014-03-10 00:00:00,0.65,2.96,5.8,43.498952729409986
2014-03-11 00:00:00,1.61,-0.14,5.61,55.01242381577138
2014-03-12 00:00:00,0.0,2.33,5.01,45.728787895768605
2014-03-13 00:00:00,0.06,3.08,5.65,48.43167912517367
2014-03-14 00:00:00,2.3,0.94,6.66,62.968971843093996
2014-03-15 00:00:00,4.74,-1.8,5.62,56.12460915624746
2014-03-16 00:00:00,9.8,-5.84,4.41,47.5499555405425
2014-03-17 00:00:00,11.27,-3.89,4.08,39.64199638368431
2014-03-18 00:00:00,4.42,-5.61,4.07,34.18571205597144
2014-03-19 00:00:00,1.92,-8.0,4.38,28.766815038009497
2014-03-20 00:00:00,2.69,-6.23,3.59,25.36003093903484
2014-03-21 00:00:00,3.2,0.86,3.54,31.68151176470852
2014-03-22 00:00:00,0.0,-0.19,3.52,37.23107751744415
2014-03-23 00:00:00,2.7,-0.02,3.37,42.650831101890894
2014-03-24 00:00:00,1.39,-1.32,3.19,42.16079822520722
2014-03-25 00:00:00,0.69,-4.53,3.13,36.22931820022682
2014-03-26 00:00:00,0.0,-3.71,3.11,31.798506508093812
2014-03-27 00:00:00,0.01,-2.01,3.06,27.223891132347084
2014-03-28 00:00:00,0.0,1.17,3.1,24.843737973759342
2014-03-29 00:00:00,0.04,3.32,4.01,32.89582425558302
2014-03-30 00:00:00,0.04,2.23,5.42,56.27553989707623
2014-03-31 00:00:00,0.14,-1.22,5.43,62.49117658339205
2014-04-01 00:00:00,2.14,-2.15,4.79,51.87113700701808
2014-04-02 00:00:00,0.04,-4.52,3.94,44.36306965806312
2014-04-03 00:00:00,0.49,-1.46,3.62,37.0890007767578
2014-04-04 00:00:00,0.17,-2.96,3.17,33.139658913281224
2014-04-05 00:00:00,0.0,-1.22,2.98,27.89051342438887
2014-04-06 00:00:00,0.08,1.99,3.05,25.88951853421923
2014-04-07 00:00:00,2.94,3.41,6.0,46.81034831525119
2014-04-08 00:00:00,1.96,2.97,21.28,80.5816709957626
2014-04-09 00:00:00,1.61,1.36,30.54,106.25108472638232
2014-04-10 00:00:00,0.05,0.57,24.61,64.11531633488084
2014-04-11 00:00:00,0.37,1.51,18.69,55.52566059615029
2014-04-12 00:00:00,1.28,1.02,18.92,54.62459564036202
2014-04-13 00:00:00,1.38,2.1,17.82,52.52128851071162
2014-04-14 00:00:00,4.02,1.87,20.71,62.509919921529
2014-04-15 00:00:00,11.52,-1.39,19.66,64.87086113601983
2014-04-16 00:00:00,0.13,-0.7,13.66,53.53796444529466
2014-04-17 00:00:00,0.1,4.25,15.59,46.4862360711661
2014-04-18 00:00:00,4.91,0.82,26.47,148.5886092107982
2014-04-19 00:00:00,0.41,1.51,23.08,79.25439212314271
2014-04-20 00:00:00,0.65,4.62,37.21,64.69834490738509
2014-04-21 00:00:00,0.01,5.06,85.23,116.80070689950779
2014-04-22 00:00:00,0.14,4.39,86.43,154.43142654737025
2014-04-23 00:00:00,0.0,1.88,75.92,146.84265996936463
2014-04-24 00:00:00,0.0,5.91,104.27,74.96389948981069
2014-04-25 00:00:00,0.0,5.17,111.86,123.98873050670191
2014-04-26 00:00:00,0.0,4.95,98.1,123.32566454592312
2014-04-27 00:00:00,0.0,6.09,106.37,118.83606566647434
2014-04-28 00:00:00,0.0,6.92,103.02,143.44232214293947
2014-04-29 00:00:00,3.97,1.87,104.86,192.71591415606176
2014-04-30 00:00:00,1.26,-1.66,67.2,93.97623967983016
2014-05-01 00:00:00,2.88,-2.73,44.17,58.46888822561905
2014-05-02 00:00:00,4.18,-1.55,34.34,50.753104853527404
2014-05-03 00:00:00,2.31,-1.13,28.53,44.79094139079639
2014-05-04 00:00:00,4.43,-2.0,24.95,38.01149279049068
2014-05-05 00:00:00,0.7,-1.7,22.56,32.9817614409636
2014-05-06 00:00:00,0.0,3.25,24.11,28.611780544922237
2014-05-07 00:00:00,0.06,2.87,34.55,52.64239565957991
2014-05-08 00:00:00,0.08,1.52,29.35,64.62791357980728
2014-05-09 00:00:00,0.01,2.26,23.8,58.533753748609
2014-05-10 00:00:00,0.17,3.4,32.15,55.87437293181359
2014-05-11 00:00:00,0.38,3.53,48.31,57.796524909629014
2014-05-12 00:00:00,0.29,4.8,92.8,59.341985657544754
2014-05-13 00:00:00,2.95,3.42,107.89,105.88141959740918
2014-05-14 00:00:00,0.01,0.11,69.21,77.82989550281711
2014-05-15 00:00:00,0.14,-0.88,47.05,55.486991158547184
2014-05-16 00:00:00,0.46,5.03,67.67,48.541869845791574
2014-05-17 00:00:00,0.14,10.01,166.86,61.111109900639775
2014-05-18 00:00:00,0.19,6.4,221.44,180.31147312636995
2014-05-19 00:00:00,0.0,13.8,364.59,168.3573788344314
2014-05-20 00:00:00,0.46,13.39,377.05,249.9249224689301
2014-05-21 00:00:00,0.02,11.24,323.48,286.20641979799683
2014-05-22 00:00:00,0.0,14.28,423.75,252.69761563872785
2014-05-23 00:00:00,0.58,14.51,445.11,244.65410809515086
2014-05-24 00:00:00,10.48,12.02,400.39,374.4338556715652
2014-05-25 00:00:00,3.57,10.76,288.77,283.43135586280175
2014-05-26 00:00:00,18.58,7.25,400.84,428.01792112572474
2014-05-27 00:00:00,0.72,5.8,228.79,221.5802772757505
2014-05-28 00:00:00,0.0,9.64,146.1,107.15084228174487
2014-05-29 00:00:00,0.0,11.19,108.71,65.12736759040234
2014-05-30 00:00:00,0.0,11.39,90.76,61.009400582762
2014-05-31 00:00:00,0.01,8.57,86.93,57.93801199378062
2014-06-01 00:00:00,0.0,5.43,56.02,54.02561678362467
2014-06-02 00:00:00,0.0,12.11,51.99,44.75940343276947
2014-06-03 00:00:00,0.0,14.83,63.46,45.524109120971914
2014-06-04 00:00:00,0.03,14.41,55.92,49.7027930292633
2014-06-05 00:00:00,1.07,12.29,67.79,59.17277871730126
2014-06-06 00:00:00,2.79,13.41,88.22,78.59955348416608
2014-06-07 00:00:00,0.01,13.22,64.58,55.22805056590063
2014-06-08 00:00:00,0.01,11.99,43.3,45.163936616560505
2014-06-09 00:00:00,22.64,14.74,150.89,271.4354129677443
2014-06-10 00:00:00,2.04,9.89,96.44,145.14419387015357
2014-06-11 00:00:00,0.64,16.51,60.24,71.77266504237035
2014-06-12 00:00:00,9.64,10.84,93.98,156.26999504418106
2014-06-13 00:00:00,13.44,8.58,162.97,242.54196839718307
2014-06-14 00:00:00,1.07,4.88,103.41,120.01202239413101
2014-06-15 00:00:00,0.01,9.32,46.59,61.15555426981238
2014-06-16 00:00:00,2.82,6.28,42.66,61.72345266574196
2014-06-17 00:00:00,1.26,4.41,40.19,55.64165700753218
2014-06-18 00:00:00,1.92,7.69,34.3,53.435385789270704
2014-06-19 00:00:00,5.23,7.48,61.75,66.4275580467389
2014-06-20 00:00:00,5.23,3.91,84.84,96.440962838801
2014-06-21 00:00:00,3.27,2.69,80.3,79.06611870603984
2014-06-22 00:00:00,26.71,2.52,393.54,338.393078412424
2014-06-23 00:00:00,8.25,4.72,278.03,255.18243499907925
2014-06-24 00:00:00,2.05,4.77,175.0,144.06415230875066
2014-06-25 00:00:00,0.54,6.38,111.11,76.07903715122373
2014-06-26 00:00:00,0.24,5.0,69.63,59.77529783761395
2014-06-27 00:00:00,0.29,5.22,45.95,52.27295740669785
2014-06-28 00:00:00,0.01,7.14,33.84,45.253875793062576
2014-06-29 00:00:00,0.07,7.11,26.93,39.71251759332503
2014-06-30 00:00:00,1.73,7.74,25.65,39.623795715525375
2014-07-01 00:00:00,0.85,9.28,26.22,35.875671961449775
2014-07-02 00:00:00,0.72,9.98,31.77,32.27286098939792
2014-07-03 00:00:00,2.94,13.09,23.59,38.63000642449669
2014-07-04 00:00:00,3.05,8.26,24.56,44.28764397244175
2014-07-05 00:00:00,0.04,15.57,17.84,36.34533247166483
2014-07-06 00:00:00,0.0,17.58,14.76,29.696271140270607
2014-07-07 00:00:00,0.0,18.03,12.72,24.26359754237995
2014-07-08 00:00:00,7.11,15.92,17.61,49.742754019869665
2014-07-09 00:00:00,1.77,16.29,16.24,47.98671177585954
2014-07-10 00:00:00,0.03,19.68,11.91,39.327408592937665
2014-07-11 00:00:00,0.83,18.61,10.45,35.55031398374501
2014-07-12 00:00:00,0.04,20.92,8.07,29.20642073963877
2014-07-13 00:00:00,4.2,16.05,16.72,41.44261468274965
2014-07-14 00:00:00,0.16,18.41,9.74,34.50897332458989
2014-07-15 00:00:00,1.34,15.81,7.31,33.74007034880633
2014-07-16 00:00:00,6.56,13.32,12.28,55.14879953550011
2014-07-17 00:00:00,2.09,12.96,13.87,53.74607202855647
2014-07-18 00:00:00,12.7,13.9,26.8,164.29255692782047
2014-07-19 00:00:00,1.44,11.59,31.18,90.40273516013626
2014-07-20 00:00:00,0.02,16.0,15.57,56.957408665737354
2014-07-21 00:00:00,0.0,18.55,9.92,46.53754790944848
2014-07-22 00:00:00,0.01,18.97,7.32,38.06328556508248
2014-07-23 00:00:00,0.42,19.42,6.56,32.81741431223537
2014-07-24 00:00:00,0.03,18.4,5.36,26.933201693375135
2014-07-25 00:00:00,0.0,19.38,4.25,22.006007533033507
2014-07-26 00:00:00,0.01,17.51,3.73,18.019576374240522
2014-07-27 00:00:00,1.08,17.36,4.43,19.181787533584625
2014-07-28 00:00:00,2.44,17.19,4.53,25.829435323694913
2014-07-29 00:00:00,0.19,14.41,4.11,21.87491241162398
2014-07-30 00:00:00,2.52,16.02,5.81,28.366307887525597
2014-07-31 00:00:00,7.99,12.42,8.64,56.837523783543
2014-08-01 00:00:00,2.97,12.26,6.28,58.82716410938668
2014-08-02 00:00:00,3.1,9.92,6.5,61.000635282959664
2014-08-03 00:00:00,0.01,15.71,5.81,49.8804773462845
2014-08-04 00:00:00,4.45,17.33,5.89,59.391808264308054
2014-08-05 00:00:00,9.96,16.94,13.7,142.97713417032267
2014-08-06 00:00:00,10.74,13.48,28.82,201.76246567367696
2014-08-07 00:00:00,6.8,12.76,52.09,176.27735796096908
2014-08-08 00:00:00,0.19,15.09,21.35,79.74221213236147
2014-08-09 00:00:00,0.12,13.35,13.36,55.836758378852714
2014-08-10 00:00:00,0.03,16.49,9.47,45.741357689922424
2014-08-11 00:00:00,0.01,13.26,6.84,37.4127513965834
2014-08-12 00:00:00,0.23,11.84,5.66,31.503228337430773
2014-08-13 00:00:00,0.0,10.69,5.0,25.739987692547526
2014-08-14 00:00:00,1.78,9.59,5.56,28.416954015455417
2014-08-15 00:00:00,4.66,9.85,8.82,42.74342612718709
2014-08-16 00:00:00,1.69,6.99,9.34,41.932641333359406
2014-08-17 00:00:00,1.04,8.96,7.51,38.553389691681545
2014-08-18 00:00:00,4.58,8.69,10.5,50.68693511698434
2014-08-19 00:00:00,26.42,8.23,280.13,334.19689967407766
2014-08-20 00:00:00,14.7,8.26,268.52,336.9519762966229
2014-08-21 00:00:00,11.63,8.84,216.34,298.4281684793386
2014-08-22 00:00:00,2.13,7.66,138.54,158.15159939842692
2014-08-23 00:00:00,2.75,8.01,75.61,104.57059250993173
2014-08-24 00:00:00,3.61,9.02,61.0,92.16975797071896
2014-08-25 00:00:00,2.89,8.97,47.73,77.41521143781252
2014-08-26 00:00:00,1.72,8.58,66.26,62.153592640884284
2014-08-27 00:00:00,3.54,8.3,74.59,66.35257206498882
2014-08-28 00:00:00,1.34,7.08,54.47,58.979936232640426
2014-08-29 00:00:00,0.06,7.56,33.95,48.43064546802368
2014-08-30 00:00:00,0.03,11.25,23.87,39.690128491045236
2014-08-31 00:00:00,0.0,9.88,17.25,32.429165923331276
2014-09-01 00:00:00,0.01,9.91,13.52,26.535908916736332
2014-09-02 00:00:00,0.44,10.91,11.47,23.481501539588923
2014-09-03 00:00:00,1.18,10.87,11.53,24.061710437267536
2014-09-04 00:00:00,1.71,11.74,10.01,26.75236983695412
2014-09-05 00:00:00,0.01,10.72,8.51,21.89763312381274
2014-09-06 00:00:00,0.03,10.57,7.51,18.0110991588438
2014-09-07 00:00:00,0.02,12.7,6.57,14.795431268365471
2014-09-08 00:00:00,0.03,12.36,5.89,12.208183140487888
2014-09-09 00:00:00,1.11,10.96,5.55,14.558661310342375
2014-09-10 00:00:00,1.47,8.3,7.62,17.98306138489885
2014-09-11 00:00:00,0.02,8.69,6.64,14.772522760432905
2014-09-12 00:00:00,0.16,10.08,5.87,12.717941926582684
2014-09-13 00:00:00,0.07,8.12,5.39,10.672412602048757
2014-09-14 00:00:00,0.04,11.49,4.91,8.879714266180992
2014-09-15 00:00:00,0.01,9.65,4.62,7.29462388624075
2014-09-16 00:00:00,0.0,10.31,4.35,5.9601361181929295
2014-09-17 00:00:00,0.0,10.73,3.82,4.869781239083815
2014-09-18 00:00:00,0.01,9.89,3.54,4.018273105302377
2014-09-19 00:00:00,0.0,9.09,3.34,3.2831651146332352
2014-09-20 00:00:00,0.01,8.12,3.27,2.721914551863851
2014-09-21 00:00:00,3.26,8.93,3.91,15.83390717825416
2014-09-22 00:00:00,4.97,3.39,10.68,31.21883513075399
2014-09-23 00:00:00,1.01,1.61,10.37,28.05095266184736
2014-09-24 00:00:00,2.62,2.86,10.08,32.936670552444006
2014-09-25 00:00:00,3.4,4.42,18.64,42.0669397482671
2014-09-26 00:00:00,0.81,7.04,16.82,39.247058793832466
2014-09-27 00:00:00,18.73,5.32,79.88,213.91476369823997
2014-09-28 00:00:00,11.77,6.73,98.02,246.2318365973462
2014-09-29 00:00:00,1.95,5.21,52.29,132.92268115445995
2014-09-30 00:00:00,1.08,2.33,43.64,68.7993550466405
2014-10-01 00:00:00,0.0,6.42,25.47,54.12232416921331
2014-10-02 00:00:00,4.19,7.22,29.56,62.47325427295636
2014-10-03 00:00:00,0.0,7.1,27.0,51.04431770850165
2014-10-04 00:00:00,0.0,8.93,17.81,41.706205329763705
2014-10-05 00:00:00,0.0,10.97,13.84,34.07641910195822
2014-10-06 00:00:00,0.0,9.04,11.26,27.84243566708788
2014-10-07 00:00:00,0.0,4.69,9.37,22.748905087605863
2014-10-08 00:00:00,0.55,3.3,8.53,20.565772635649214
2014-10-09 00:00:00,1.28,3.53,12.7,21.59155092446105
2014-10-10 00:00:00,1.62,3.46,13.86,23.965900059563936
2014-10-11 00:00:00,3.38,4.84,15.28,34.04535046911366
2014-10-12 00:00:00,0.14,3.83,14.45,29.198067752511392
2014-10-13 00:00:00,5.72,3.31,20.01,44.92685132670338
2014-10-14 00:00:00,0.65,3.79,23.3,39.533189943265626
2014-10-15 00:00:00,0.41,0.38,19.01,33.767747331857436
2014-10-16 00:00:00,0.0,0.3,14.14,27.870420199270594
2014-10-17 00:00:00,0.0,-1.77,9.96,22.878116070227755
2014-10-18 00:00:00,0.0,-0.58,7.89,18.69276442937283
2014-10-19 00:00:00,3.64,3.58,14.83,28.63368705462287
2014-10-20 00:00:00,0.31,5.53,18.99,26.52395237097582
2014-10-21 00:00:00,0.58,4.29,16.56,26.975560768575935
2014-10-22 00:00:00,1.99,2.63,15.14,30.0376221297065
2014-10-23 00:00:00,2.49,1.27,12.54,30.23201899194555
2014-10-24 00:00:00,2.9,3.46,15.88,35.36314493284461
2014-10-25 00:00:00,0.24,6.27,36.9,33.533898302293736
2014-10-26 00:00:00,0.0,5.62,26.32,30.747949960991154
2014-10-27 00:00:00,1.75,5.69,20.58,32.38302456019757
2014-10-28 00:00:00,2.09,3.76,21.77,35.1450968713741
2014-10-29 00:00:00,5.15,3.96,50.41,50.31560575382036
2014-10-30 00:00:00,2.69,0.01,31.22,44.21249194598747
2014-10-31 00:00:00,0.32,-1.78,17.77,36.89996417569789
2014-11-01 00:00:00,1.17,0.41,13.47,32.56447321385015
2014-11-02 00:00:00,0.95,3.95,17.02,32.402899227010494
2014-11-03 00:00:00,0.55,4.77,16.48,46.12758467543839
2014-11-04 00:00:00,1.94,0.82,13.81,46.96130606081851
2014-11-05 00:00:00,3.26,-3.04,11.11,38.42675750781968
2014-11-06 00:00:00,0.0,-4.37,7.53,31.445851996967857
2014-11-07 00:00:00,0.0,-4.5,9.93,25.748093864369682
2014-11-08 00:00:00,0.0,-2.03,5.67,21.086463632356157
2014-11-09 00:00:00,0.0,0.96,7.36,18.97351117867448
2014-11-10 00:00:00,0.4,4.69,14.14,23.958077631439814
2014-11-11 00:00:00,0.0,2.34,18.3,37.80067242838521
2014-11-12 00:00:00,0.0,-2.33,9.7,30.89599710517702
2014-11-13 00:00:00,0.0,0.86,8.23,25.256720601494088
2014-11-14 00:00:00,0.0,1.76,7.44,20.63652528131668
2014-11-15 00:00:00,0.0,2.58,6.56,16.874083398366068
2014-11-16 00:00:00,0.0,1.46,5.9,13.876907176975818
2014-11-17 00:00:00,0.0,-0.81,4.41,11.35103239138761
2014-11-18 00:00:00,0.0,-1.72,3.57,9.274460094138199
2014-11-19 00:00:00,0.0,-1.94,12.55,7.590516961793879
2014-11-20 00:00:00,0.0,-3.73,20.77,6.201898138309393
2014-11-21 00:00:00,0.0,-3.52,9.27,5.080007693560586
2014-11-22 00:00:00,0.0,-7.31,12.07,4.150664627438631
2014-11-23 00:00:00,0.02,-4.36,9.09,3.4044026660936058
2014-11-24 00:00:00,1.21,1.11,7.1,5.017870323617428
2014-11-25 00:00:00,3.86,0.72,4.97,14.07486868070768
2014-11-26 00:00:00,1.28,-1.48,3.76,12.631261290050997
2014-11-27 00:00:00,0.0,-4.28,2.66,10.387178606276084
2014-11-28 00:00:00,0.0,-3.09,2.45,8.526614600664994
2014-11-29 00:00:00,0.0,-4.79,2.78,7.033201906589741
2014-11-30 00:00:00,0.0,-4.49,2.94,5.786076299238153
2014-12-01 00:00:00,0.37,-2.87,2.94,4.802626608269484
2014-12-02 00:00:00,0.26,-1.96,2.84,3.9696064882927633
2014-12-03 00:00:00,1.12,-2.46,2.69,3.669258399321097
2014-12-04 00:00:00,1.91,3.08,2.93,9.967160681108952
2014-12-05 00:00:00,0.0,0.56,3.4,26.27038960135567
2014-12-06 00:00:00,0.79,-1.67,3.18,22.305261530341703
2014-12-07 00:00:00,0.83,-3.81,2.73,18.325944480713545
2014-12-08 00:00:00,0.48,-4.21,2.96,15.006733122651
2014-12-09 00:00:00,1.95,-4.29,3.68,12.409126422827093
2014-12-10 00:00:00,0.51,-2.72,2.93,10.184344057576377
2014-12-11 00:00:00,0.0,-2.0,2.83,8.468421265341796
2014-12-12 00:00:00,0.0,-2.24,2.55,8.92020802202256
2014-12-13 00:00:00,0.0,-7.32,4.27,7.429987987872187
2014-12-14 00:00:00,3.12,-7.84,4.76,6.188640030666293
2014-12-15 00:00:00,0.0,-2.95,5.0,5.19762828835553
2014-12-16 00:00:00,4.53,-4.58,3.47,6.098625961966155
2014-12-17 00:00:00,0.22,-12.29,2.61,5.128469505028254
2014-12-18 00:00:00,0.28,-10.1,2.58,4.417638448411952
2014-12-19 00:00:00,0.0,-6.08,2.51,3.754481835107296
2014-12-20 00:00:00,0.05,-8.13,2.66,3.2954032208969335
2014-12-21 00:00:00,10.44,-4.1,2.91,3.089852209344751
2014-12-22 00:00:00,1.68,-4.72,3.04,2.7922071216703004
2014-12-23 00:00:00,1.74,-6.49,3.05,2.719621923982008
2014-12-24 00:00:00,5.35,-4.92,3.24,2.6186116551564793
2014-12-25 00:00:00,0.15,-18.44,2.78,2.579863460727787
2014-12-26 00:00:00,9.68,-14.16,3.36,2.738991080583116
2014-12-27 00:00:00,1.48,-9.69,3.2,2.7126835374743297
2014-12-28 00:00:00,0.09,-18.09,3.2,2.84744750156149
2014-12-29 00:00:00,8.1,-10.0,3.97,2.9972913349815506
2014-12-30 00:00:00,15.12,-0.84,4.61,11.456938467798443
2014-12-31 00:00:00,2.87,3.89,5.96,23.94696779269094
2015-01-01 00:00:00,0.34,3.15,17.82,62.96327424445381
2015-01-02 00:00:00,4.12,1.25,30.51,147.70214237978672
2015-01-03 00:00:00,6.37,-2.5,24.73,104.46532536165347
2015-01-04 00:00:00,7.18,-4.67,19.02,59.51545210596237
2015-01-05 00:00:00,8.69,-3.69,14.5,49.905534024528365
2015-01-06 00:00:00,0.22,-3.02,13.85,41.40340992625944
2015-01-07 00:00:00,1.05,-0.26,13.91,36.31895907612823
2015-01-08 00:00:00,0.79,-1.68,12.55,34.31323108227369
2015-01-09 00:00:00,0.39,-5.09,9.98,29.80456261705316
2015-01-10 00:00:00,0.0,-13.03,7.36,25.28740568778803
2015-01-11 00:00:00,3.39,-7.83,8.07,21.729983934761727
2015-01-12 00:00:00,0.05,-12.49,7.5,18.68787130455995
2015-01-13 00:00:00,0.71,-8.28,7.32,16.351381860522274
2015-01-14 00:00:00,0.0,-6.36,6.91,14.289889386376316
2015-01-15 00:00:00,0.0,-4.76,6.91,12.754089273702624
2015-01-16 00:00:00,0.05,-1.83,6.65,11.374661712571887
2015-01-17 00:00:00,1.84,-0.97,6.27,11.986471707058644
2015-01-18 00:00:00,2.54,-2.9,5.39,12.477205056549577
2015-01-19 00:00:00,0.0,-8.67,4.63,11.2629041870726
2015-01-20 00:00:00,0.0,-6.52,4.13,10.221395555994478
2015-01-21 00:00:00,0.0,-6.69,4.63,9.415942496717626
2015-01-22 00:00:00,0.0,-6.39,3.88,8.708663609046345
2015-01-23 00:00:00,0.0,-14.36,3.12,8.176132559133954
2015-01-24 00:00:00,0.02,-9.64,3.5,7.69251437626047
2015-01-25 00:00:00,0.38,-6.21,2.87,7.351406250310021
2015-01-26 00:00:00,2.33,-5.19,3.5,7.072243905325869
2015-01-27 00:00:00,0.72,-4.73,3.37,6.858468211763671
2015-01-28 00:00:00,0.33,-2.14,3.37,6.6737660318932575
2015-01-29 00:00:00,0.58,-0.25,2.99,7.448246441881076
2015-01-30 00:00:00,0.79,-2.67,2.87,10.597602080538072
2015-01-31 00:00:00,0.0,-4.18,2.61,9.709492628342462
2015-02-01 00:00:00,0.42,-7.6,2.74,9.18033215790544
2015-02-02 00:00:00,3.63,-7.82,2.61,8.63014445227834
2015-02-03 00:00:00,1.79,-7.57,2.74,8.210203352601512
2015-02-04 00:00:00,2.42,-5.66,2.74,7.892925238982059
2015-02-05 00:00:00,0.58,-7.83,2.87,7.617951657437511
2015-02-06 00:00:00,2.5,-1.48,2.74,8.779244541256967
2015-02-07 00:00:00,4.6,1.06,3.37,18.02551279234544
2015-02-08 00:00:00,17.45,-6.25,3.61,27.07530751012577
2015-02-09 00:00:00,15.99,0.55,13.26,57.05085372110218
2015-02-10 00:00:00,0.41,2.57,72.81,57.14527222475991
2015-02-11 00:00:00,0.08,2.3,55.26,90.45246497458191
2015-02-12 00:00:00,1.03,0.13,32.33,117.29616560580028
2015-02-13 00:00:00,0.94,-3.39,21.52,68.2509472163882
2015-02-14 00:00:00,1.02,-2.51,15.6,55.807935580961264
2015-02-15 00:00:00,0.0,-2.57,11.53,46.42920367502879
2015-02-16 00:00:00,0.0,-4.2,8.45,42.168086271636646
2015-02-17 00:00:00,0.0,-3.91,8.27,35.38107779264992
2015-02-18 00:00:00,7.5,-2.43,7.83,31.650271007663335
2015-02-19 00:00:00,1.09,2.4,7.3,30.108682968966175
2015-02-20 00:00:00,0.29,1.86,11.15,48.534607819626736
2015-02-21 00:00:00,0.0,-1.87,13.26,52.69796067462461
2015-02-22 00:00:00,0.45,-3.07,10.94,44.003828528217475
2015-02-23 00:00:00,0.7,-5.28,8.74,37.98806062061619
2015-02-24 00:00:00,0.01,-1.8,7.39,31.98704230668581
2015-02-25 00:00:00,0.01,-1.48,6.29,28.771032368746265
2015-02-26 00:00:00,0.17,-1.85,5.6,24.539628378992482
2015-02-27 00:00:00,1.12,-0.62,5.31,22.686270295780822
2015-02-28 00:00:00,0.0,-1.0,4.89,19.814526911179943
2015-03-01 00:00:00,0.05,-0.31,4.81,19.338339939395272
2015-03-02 00:00:00,0.03,-0.36,4.55,17.62544031537585
2015-03-03 00:00:00,0.6,-4.06,3.87,16.887494667638663
2015-03-04 00:00:00,0.19,-5.48,3.89,14.784021606220128
2015-03-05 00:00:00,0.17,-5.0,3.44,14.064060787530206
2015-03-06 00:00:00,1.61,-1.46,3.48,13.356396347844312
2015-03-07 00:00:00,0.76,0.88,3.75,15.790564955518768
2015-03-08 00:00:00,4.36,2.94,4.86,35.71495206386176
2015-03-09 00:00:00,1.52,-0.71,5.13,53.792286769450456
2015-03-10 00:00:00,0.22,-0.33,5.19,44.81053026661156
2015-03-11 00:00:00,8.64,-0.5,6.68,44.64902728221422
2015-03-12 00:00:00,0.0,0.17,6.23,37.34814970141816
2015-03-13 00:00:00,0.01,1.24,5.38,38.06156158354586
2015-03-14 00:00:00,0.0,-1.49,4.89,39.45331907831568
2015-03-15 00:00:00,0.0,-1.65,4.61,34.127277126199395
2015-03-16 00:00:00,0.01,1.81,4.61,29.698955846319752
2015-03-17 00:00:00,0.0,2.27,5.19,38.20305790564109
2015-03-18 00:00:00,0.01,1.11,6.54,49.44371814230279
2015-03-19 00:00:00,0.39,1.81,6.61,49.61027697899445
2015-03-20 00:00:00,1.77,-1.18,6.12,54.68059992561376
2015-03-21 00:00:00,0.16,-7.13,4.86,45.46526120374502
2015-03-22 00:00:00,2.03,-5.78,4.66,39.31500090760859
2015-03-23 00:00:00,2.02,1.16,5.69,36.681688787528394
2015-03-24 00:00:00,3.92,1.23,10.55,47.45625932130957
